WristRight,-0.04178399,-0.1837835,2.348089,TRACKED
HandRight,-0.04095599,-0.2287992,2.271362,TRACKED
HipLeft,-0.3914887,-0.411658,2.514645,TRACKED
KneeLeft,-0.5300682,-0.2246492,2.238394,TRACKED
AnkleLeft,-0.4929096,-0.6572946,2.360141,TRACKED
FootLeft,-0.4335281,-0.7000991,2.364729,TRACKED
HipRight,-0.2456791,-0.4059978,2.518041,TRACKED
KneeRight,-0.07409445,-0.2158587,2.260645,TRACKED
AnkleRight,-0.1109871,-0.6020865,2.439929,TRACKED
FootRight,-0.1908,-0.670319,2.421568,TRACKED
SpineShoulder,-0.3361824,0.1402657,2.489206,TRACKED
HandTipLeft,-0.6044533,-0.2721633,2.190459,TRACKED
ThumbLeft,-0.6064441,-0.2261367,2.238445,TRACKED
HandTipRight,0.01101581,-0.2810938,2.218791,TRACKED
ThumbRight,-0.08133601,-0.2533777,2.2252,TRACKED
SpineBase,-0.3234219,-0.414858,2.553477,TRACKED
SpineMid,-0.3315377,-0.09503118,2.521487,TRACKED
Neck,-0.3374915,0.2170849,2.475317,TRACKED
Head,-0.3528615,0.3385,2.429584,TRACKED
ShoulderLeft,-0.4982437,0.1261903,2.474128,TRACKED
ElbowLeft,-0.5674992,-0.07838872,2.479211,TRACKED
WristLeft,-0.5849187,-0.2056723,2.331951,TRACKED
HandLeft,-0.5822281,-0.2326981,2.256083,TRACKED
ShoulderRight,-0.1786771,0.1390174,2.468008,TRACKED
ElbowRight,-0.08619493,-0.06108297,2.493992,TRACKED
WristRight,-0.03969083,-0.1820878,2.347067,TRACKED
HandRight,-0.04080617,-0.2270666,2.271116,TRACKED
HipLeft,-0.391518,-0.4117192,2.51451,TRACKED
KneeLeft,-0.5299552,-0.2241956,2.238552,TRACKED
AnkleLeft,-0.492868,-0.6558568,2.360323,TRACKED
FootLeft,-0.4342283,-0.6996772,2.364555,TRACKED
HipRight,-0.2457612,-0.4059846,2.517747,TRACKED
KneeRight,-0.07387645,-0.2155698,2.260791,TRACKED
AnkleRight,-0.1171748,-0.6042143,2.449454,TRACKED
FootRight,-0.1958001,-0.6748636,2.42411,TRACKED
SpineShoulder,-0.3362769,0.140161,2.489265,TRACKED
HandTipLeft,-0.6037016,-0.2715217,2.189735,TRACKED
ThumbLeft,-0.6191719,-0.2523937,2.218167,TRACKED
HandTipRight,-0.0207991,-0.255398,2.218809,TRACKED
ThumbRight,-0.08356411,-0.2555515,2.22983,TRACKED
SpineBase,-0.323402,-0.4148436,2.553443,TRACKED
SpineMid,-0.3315405,-0.09501439,2.521515,TRACKED
Neck,-0.337557,0.2171427,2.475573,TRACKED
Head,-0.3532996,0.3386786,2.429831,TRACKED
ShoulderLeft,-0.4982387,0.1261903,2.47413,TRACKED
ElbowLeft,-0.5672107,-0.07867192,2.479056,TRACKED
WristLeft,-0.5850378,-0.2058631,2.331785,TRACKED
HandLeft,-0.5832872,-0.2337165,2.257099,TRACKED
ShoulderRight,-0.1787796,0.139124,2.467979,TRACKED
ElbowRight,-0.08613959,-0.05963928,2.493672,TRACKED
WristRight,-0.03824227,-0.1807182,2.347301,TRACKED
HandRight,-0.04065004,-0.2277507,2.271943,TRACKED
HipLeft,-0.3915128,-0.4117108,2.514508,TRACKED
KneeLeft,-0.5297984,-0.2241703,2.238468,TRACKED
AnkleLeft,-0.4925691,-0.6537617,2.359695,TRACKED
FootLeft,-0.4362797,-0.6991213,2.364847,TRACKED
HipRight,-0.2457217,-0.4059626,2.517659,TRACKED
KneeRight,-0.07378819,-0.2153445,2.260899,TRACKED
AnkleRight,-0.1103104,-0.5615901,2.489318,TRACKED
FootRight,-0.1779395,-0.6422616,2.43859,TRACKED
SpineShoulder,-0.336327,0.140207,2.489453,TRACKED
HandTipLeft,-0.6042095,-0.2717508,2.191592,TRACKED
ThumbLeft,-0.6130767,-0.2392808,2.2309,TRACKED
HandTipRight,-0.021975,-0.2548788,2.218699,TRACKED
ThumbRight,-0.08276629,-0.2532894,2.232138,TRACKED
SpineBase,-0.3238593,-0.4148521,2.553649,TRACKED
SpineMid,-0.3319264,-0.0949389,2.522048,TRACKED
Neck,-0.3378681,0.2173456,2.476649,TRACKED
Head,-0.3543594,0.3386194,2.430659,TRACKED
ShoulderLeft,-0.4983219,0.1261697,2.474139,TRACKED
ElbowLeft,-0.5672585,-0.07874773,2.479074,TRACKED
WristLeft,-0.5852378,-0.2063092,2.332183,TRACKED
HandLeft,-0.5836496,-0.2324308,2.254491,TRACKED
ShoulderRight,-0.1793043,0.1394891,2.468396,TRACKED
ElbowRight,-0.08625012,-0.05960609,2.493589,TRACKED
WristRight,-0.03760898,-0.1803594,2.347203,TRACKED
HandRight,-0.03841765,-0.2275832,2.272328,TRACKED
HipLeft,-0.3919724,-0.4117956,2.514798,TRACKED
KneeLeft,-0.5295016,-0.2241958,2.238364,TRACKED
AnkleLeft,-0.4925437,-0.6534595,2.357582,TRACKED
FootLeft,-0.4376606,-0.6982348,2.365119,TRACKED
HipRight,-0.2462104,-0.4058898,2.517822,TRACKED
KneeRight,-0.07376604,-0.215239,2.261467,TRACKED
AnkleRight,-0.1242467,-0.615907,2.46561,TRACKED
FootRight,-0.2072402,-0.6824055,2.431244,TRACKED
SpineShoulder,-0.3366814,0.1403714,2.490394,TRACKED
HandTipLeft,-0.6043251,-0.2729065,2.191222,TRACKED
ThumbLeft,-0.6073063,-0.2331785,2.231727,TRACKED
HandTipRight,-0.02235058,-0.2548898,2.22231,TRACKED
ThumbRight,-0.08327905,-0.2530241,2.231436,TRACKED
SpineBase,-0.3238791,-0.4148242,2.553611,TRACKED
SpineMid,-0.332043,-0.09488329,2.522136,TRACKED
Neck,-0.3382507,0.2174569,2.477095,TRACKED
Head,-0.355178,0.3389222,2.430966,TRACKED
ShoulderLeft,-0.4985294,0.1262459,2.474017,TRACKED
ElbowLeft,-0.5673394,-0.0788162,2.478994,TRACKED
WristLeft,-0.5851913,-0.206595,2.332298,TRACKED
HandLeft,-0.5808094,-0.2325066,2.253739,TRACKED
ShoulderRight,-0.1800065,0.1403243,2.469645,TRACKED
ElbowRight,-0.08655167,-0.05971963,2.493627,TRACKED
WristRight,-0.03693119,-0.1796715,2.346895,TRACKED
HandRight,-0.03970136,-0.2288102,2.270523,TRACKED
HipLeft,-0.3919879,-0.4118126,2.514677,TRACKED
KneeLeft,-0.5294933,-0.2241376,2.238289,TRACKED
AnkleLeft,-0.4926113,-0.6530002,2.357981,TRACKED
FootLeft,-0.4858219,-0.6888283,2.235358,TRACKED
HipRight,-0.246256,-0.4057893,2.517832,TRACKED
KneeRight,-0.07328832,-0.2149203,2.262055,TRACKED
AnkleRight,-0.1246036,-0.6133918,2.46652,TRACKED
FootRight,-0.2061166,-0.6815691,2.430892,TRACKED
SpineShoulder,-0.3369964,0.1404689,2.49074,TRACKED
HandTipLeft,-0.6037032,-0.2726265,2.188972,TRACKED
ThumbLeft,-0.6045997,-0.2270242,2.2379,TRACKED
HandTipRight,-0.007120402,-0.2647663,2.216803,TRACKED
ThumbRight,-0.08245941,-0.2544317,2.231865,TRACKED
SpineBase,-0.3235419,-0.4145232,2.553246,TRACKED
SpineMid,-0.3323402,-0.09461173,2.522256,TRACKED
Neck,-0.3403416,0.2181329,2.47834,TRACKED
Head,-0.3573257,0.3390432,2.432816,TRACKED
ShoulderLeft,-0.5000288,0.1260862,2.474789,TRACKED
ElbowLeft,-0.5677053,-0.07863656,2.478858,TRACKED
WristLeft,-0.5814089,-0.208286,2.333391,TRACKED
HandLeft,-0.5782482,-0.2318673,2.259295,TRACKED
ShoulderRight,-0.1809504,0.1404748,2.470187,TRACKED
ElbowRight,-0.0873942,-0.06109019,2.494448,TRACKED
WristRight,-0.03635579,-0.1793227,2.34675,TRACKED
HandRight,-0.03617519,-0.2301427,2.273206,TRACKED
HipLeft,-0.3917265,-0.4116093,2.514248,TRACKED
KneeLeft,-0.529747,-0.2240785,2.238049,TRACKED
AnkleLeft,-0.4923563,-0.6517251,2.358905,TRACKED
FootLeft,-0.4433429,-0.7038336,2.362544,TRACKED
HipRight,-0.2458418,-0.4053749,2.517548,TRACKED
KneeRight,-0.0727657,-0.2131805,2.262956,TRACKED
AnkleRight,-0.09392263,-0.6284638,2.416711,TRACKED
FootRight,-0.1853003,-0.6721333,2.419506,TRACKED
SpineShoulder,-0.3385067,0.1410415,2.491615,TRACKED
HandTipLeft,-0.6021231,-0.2724639,2.194493,TRACKED
ThumbLeft,-0.6018199,-0.2177369,2.251637,TRACKED
HandTipRight,-0.003110174,-0.265634,2.224137,TRACKED
ThumbRight,-0.08130164,-0.2516692,2.234134,TRACKED
SpineBase,-0.3233042,-0.4144278,2.553093,TRACKED
SpineMid,-0.3325777,-0.09448414,2.522389,TRACKED
Neck,-0.3417257,0.2183959,2.47911,TRACKED
Head,-0.3588965,0.3391166,2.433362,TRACKED
ShoulderLeft,-0.5010594,0.1259492,2.474723,TRACKED
ElbowLeft,-0.5679865,-0.07875445,2.478905,TRACKED
WristLeft,-0.5781537,-0.2091656,2.33381,TRACKED
HandLeft,-0.5751036,-0.2315377,2.258575,TRACKED
ShoulderRight,-0.1821258,0.1409546,2.471077,TRACKED
ElbowRight,-0.08799779,-0.06080084,2.494168,TRACKED
WristRight,-0.03615357,-0.1788524,2.346619,TRACKED
HandRight,-0.03603126,-0.227631,2.274595,TRACKED
HipLeft,-0.391453,-0.4116575,2.514068,TRACKED
KneeLeft,-0.5295027,-0.2240563,2.237934,TRACKED
AnkleLeft,-0.4920395,-0.6515141,2.358936,TRACKED
FootLeft,-0.4850641,-0.6872475,2.236165,TRACKED
HipRight,-0.2456084,-0.4051063,2.517411,TRACKED
KneeRight,-0.07233473,-0.2130047,2.262894,TRACKED
AnkleRight,-0.124803,-0.6064869,2.469551,TRACKED
FootRight,-0.2022109,-0.6790605,2.43137,TRACKED
SpineShoulder,-0.339583,0.1412799,2.492223,TRACKED
HandTipLeft,-0.6006486,-0.2702102,2.189384,TRACKED
ThumbLeft,-0.5976971,-0.2146699,2.248637,TRACKED
HandTipRight,0.00194778,-0.2697525,2.2248,TRACKED
ThumbRight,-0.08100139,-0.2507651,2.233547,TRACKED
SpineBase,-0.3234855,-0.414461,2.5532,TRACKED
SpineMid,-0.3352763,-0.09440864,2.52341,TRACKED
Neck,-0.3481213,0.2185616,2.481097,TRACKED
Head,-0.3624068,0.3395911,2.435126,TRACKED
ShoulderLeft,-0.5031595,0.1250642,2.475484,TRACKED
ElbowLeft,-0.568333,-0.07898207,2.478956,TRACKED
WristLeft,-0.5790237,-0.2093865,2.333915,TRACKED
HandLeft,-0.5755062,-0.2314641,2.25672,TRACKED
ShoulderRight,-0.1844381,0.1416103,2.473095,TRACKED
ElbowRight,-0.08924234,-0.06052104,2.494807,TRACKED
WristRight,-0.03594716,-0.1777921,2.347148,TRACKED
HandRight,-0.0350993,-0.2294691,2.273459,TRACKED
HipLeft,-0.391592,-0.4117992,2.514097,TRACKED
KneeLeft,-0.5290225,-0.2242413,2.237571,TRACKED
AnkleLeft,-0.492084,-0.6513199,2.359099,TRACKED
FootLeft,-0.4281924,-0.694498,2.356623,TRACKED
HipRight,-0.2459299,-0.4049894,2.517699,TRACKED
KneeRight,-0.07172129,-0.2104943,2.265925,TRACKED
AnkleRight,-0.1256802,-0.6064796,2.47162,TRACKED
FootRight,-0.204492,-0.6777222,2.436019,TRACKED
SpineShoulder,-0.3450871,0.1414152,2.49403,TRACKED
HandTipLeft,-0.600117,-0.2721152,2.18561,TRACKED
ThumbLeft,-0.6006845,-0.2207633,2.24029,TRACKED
HandTipRight,0.01107073,-0.2794462,2.229793,TRACKED
ThumbRight,-0.07783486,-0.2467972,2.242174,TRACKED
SpineBase,-0.3238005,-0.4145825,2.553105,TRACKED
SpineMid,-0.3370098,-0.09457058,2.523586,TRACKED
Neck,-0.350743,0.2183441,2.481448,TRACKED
Head,-0.3664598,0.3396897,2.435862,TRACKED
ShoulderLeft,-0.5055286,0.1241131,2.47522,TRACKED
ElbowLeft,-0.5694395,-0.08031568,2.478685,TRACKED
WristLeft,-0.5781906,-0.2103672,2.333149,TRACKED
HandLeft,-0.5734161,-0.2306975,2.255686,TRACKED
ShoulderRight,-0.1864809,0.1416069,2.473534,TRACKED
ElbowRight,-0.08984365,-0.06020549,2.494721,TRACKED
WristRight,-0.03589261,-0.1772988,2.347171,TRACKED
HandRight,-0.02941373,-0.2252845,2.277196,TRACKED
HipLeft,-0.3919706,-0.4122142,2.513909,TRACKED
KneeLeft,-0.5274757,-0.225695,2.235507,TRACKED
AnkleLeft,-0.492068,-0.6512946,2.359103,TRACKED
FootLeft,-0.433762,-0.6984389,2.359195,TRACKED
HipRight,-0.2462566,-0.4049158,2.517663,TRACKED
KneeRight,-0.07131089,-0.2104305,2.266448,TRACKED
AnkleRight,-0.1344754,-0.6032818,2.539925,TRACKED
FootRight,-0.1974469,-0.6697857,2.448366,TRACKED
SpineShoulder,-0.3475732,0.1412049,2.494366,TRACKED
HandTipLeft,-0.5977888,-0.2709912,2.182585,TRACKED
ThumbLeft,-0.595356,-0.2078541,2.256083,TRACKED
HandTipRight,0.01381747,-0.2754431,2.232796,TRACKED
ThumbRight,-0.07544577,-0.2358926,2.249636,TRACKED
SpineBase,-0.3232508,-0.4141533,2.552818,TRACKED
SpineMid,-0.3380405,-0.09412021,2.523894,TRACKED
Neck,-0.3555061,0.2188964,2.483046,TRACKED
Head,-0.3727422,0.3400481,2.439075,TRACKED
ShoulderLeft,-0.5090463,0.1218805,2.476081,TRACKED
ElbowLeft,-0.5703445,-0.08145355,2.478815,TRACKED
WristLeft,-0.5799177,-0.2123577,2.334182,TRACKED
HandLeft,-0.5723712,-0.2318723,2.257122,TRACKED
ShoulderRight,-0.1911348,0.1441515,2.476115,TRACKED
ElbowRight,-0.09035452,-0.06004069,2.494653,TRACKED
WristRight,-0.03617929,-0.1786706,2.348517,TRACKED
HandRight,-0.02717528,-0.2260897,2.278351,TRACKED
HipLeft,-0.3914066,-0.4121104,2.513411,TRACKED
KneeLeft,-0.52732,-0.2257941,2.235092,TRACKED
AnkleLeft,-0.4920796,-0.6509674,2.359885,TRACKED
FootLeft,-0.4274892,-0.6879573,2.376611,TRACKED
HipRight,-0.2455916,-0.403987,2.517578,TRACKED
KneeRight,-0.07024634,-0.2086937,2.267391,TRACKED
AnkleRight,-0.1344387,-0.6035714,2.540307,TRACKED
FootRight,-0.1967776,-0.6709542,2.449213,TRACKED
SpineShoulder,-0.3512205,0.1417722,2.495579,TRACKED
HandTipLeft,-0.5968646,-0.2708007,2.184515,TRACKED
ThumbLeft,-0.5981602,-0.2134874,2.255803,TRACKED
HandTipRight,0.008512898,-0.2743295,2.238008,TRACKED
ThumbRight,-0.07442264,-0.238084,2.251083,TRACKED
SpineBase,-0.3234232,-0.413915,2.552484,TRACKED
SpineMid,-0.3398256,-0.09392046,2.524266,TRACKED
Neck,-0.3585583,0.2185927,2.484443,TRACKED
Head,-0.3791794,0.3401255,2.4414,TRACKED
ShoulderLeft,-0.5125557,0.1211294,2.476641,TRACKED
ElbowLeft,-0.5715036,-0.0833886,2.479369,TRACKED
WristLeft,-0.5800329,-0.212803,2.333219,TRACKED
HandLeft,-0.5729823,-0.2305533,2.254372,TRACKED
ShoulderRight,-0.1945843,0.1453151,2.476935,TRACKED
ElbowRight,-0.0915853,-0.0598191,2.494869,TRACKED
WristRight,-0.04246223,-0.1845999,2.352374,TRACKED
HandRight,-0.03058562,-0.2254132,2.280762,TRACKED
HipLeft,-0.3916067,-0.4120787,2.512501,TRACKED
KneeLeft,-0.5273659,-0.2262846,2.233716,TRACKED
AnkleLeft,-0.4917469,-0.650505,2.35931,TRACKED
FootLeft,-0.4260471,-0.6878492,2.379,TRACKED
HipRight,-0.2458138,-0.403516,2.517545,TRACKED
KneeRight,-0.0696518,-0.2084017,2.267852,TRACKED
AnkleRight,-0.1347006,-0.6033517,2.540979,TRACKED
FootRight,-0.1930175,-0.6719551,2.447102,TRACKED
SpineShoulder,-0.3540755,0.1416073,2.496738,TRACKED
HandTipLeft,-0.5983644,-0.271252,2.184676,TRACKED
ThumbLeft,-0.6015877,-0.2297981,2.230167,TRACKED
HandTipRight,0.01339198,-0.2760835,2.238882,TRACKED
ThumbRight,-0.07060943,-0.2474457,2.2318,TRACKED
SpineBase,-0.3242177,-0.4140992,2.552926,TRACKED
SpineMid,-0.344157,-0.09394926,2.526025,TRACKED
Neck,-0.3651206,0.2189128,2.486637,TRACKED
Head,-0.386105,0.3406028,2.444032,TRACKED
ShoulderLeft,-0.5168508,0.1198454,2.478974,TRACKED
ElbowLeft,-0.5732994,-0.08647386,2.479908,TRACKED
WristLeft,-0.5853584,-0.2070832,2.308873,TRACKED
HandLeft,-0.5756921,-0.2326674,2.253835,TRACKED
ShoulderRight,-0.1994815,0.1462356,2.479628,TRACKED
ElbowRight,-0.09486991,-0.05648058,2.495821,TRACKED
WristRight,-0.04492509,-0.1830436,2.355319,TRACKED
HandRight,-0.03188632,-0.2244085,2.285565,TRACKED
HipLeft,-0.3922413,-0.4125784,2.512769,TRACKED
KneeLeft,-0.5265639,-0.2277579,2.232478,TRACKED
AnkleLeft,-0.4917401,-0.6505024,2.35931,TRACKED
FootLeft,-0.4314229,-0.6898309,2.36731,TRACKED
HipRight,-0.2469251,-0.4033508,2.518363,TRACKED
KneeRight,-0.06911901,-0.208421,2.269823,TRACKED
AnkleRight,-0.134653,-0.6044415,2.542754,TRACKED
FootRight,-0.1927769,-0.6730649,2.448715,TRACKED
SpineShoulder,-0.3602064,0.1418102,2.498896,TRACKED
HandTipLeft,-0.5955721,-0.2708552,2.183872,TRACKED
ThumbLeft,-0.6024551,-0.2324805,2.228,TRACKED
HandTipRight,0.01724512,-0.2806577,2.23946,TRACKED
ThumbRight,-0.07455493,-0.2429465,2.239235,TRACKED
SpineBase,-0.3247949,-0.4142639,2.552887,TRACKED
SpineMid,-0.3481868,-0.09399644,2.526997,TRACKED
Neck,-0.3726885,0.2191749,2.488871,TRACKED
Head,-0.3954614,0.3402058,2.447166,TRACKED
ShoulderLeft,-0.521086,0.1176158,2.479318,TRACKED
ElbowLeft,-0.5748034,-0.08774254,2.480604,TRACKED
WristLeft,-0.5851257,-0.2071697,2.30924,TRACKED
HandLeft,-0.5744967,-0.2321777,2.255087,TRACKED
ShoulderRight,-0.2073926,0.1487099,2.483559,TRACKED
ElbowRight,-0.0967158,-0.05466336,2.496309,TRACKED
WristRight,-0.04725205,-0.1831707,2.357524,TRACKED
HandRight,-0.03306175,-0.2231614,2.284439,TRACKED
HipLeft,-0.3927538,-0.4129866,2.512492,TRACKED
KneeLeft,-0.5259181,-0.2275753,2.231987,TRACKED
AnkleLeft,-0.4915569,-0.6504391,2.358952,TRACKED
FootLeft,-0.4318327,-0.6912037,2.366148,TRACKED
HipRight,-0.2476733,-0.4033188,2.518599,TRACKED
KneeRight,-0.06849006,-0.2068279,2.272548,TRACKED
AnkleRight,-0.1347521,-0.6042623,2.543285,TRACKED
FootRight,-0.1923266,-0.6731323,2.44882,TRACKED
SpineShoulder,-0.3668787,0.141969,2.5008,TRACKED
HandTipLeft,-0.5945391,-0.2696688,2.184875,TRACKED
ThumbLeft,-0.6030056,-0.2481481,2.206333,TRACKED
HandTipRight,0.01334443,-0.2737617,2.23507,TRACKED
ThumbRight,-0.07701583,-0.2391255,2.251417,TRACKED
SpineBase,-0.3253356,-0.4143667,2.552629,TRACKED
SpineMid,-0.3514334,-0.09424499,2.527599,TRACKED
Neck,-0.3784384,0.2185785,2.490729,TRACKED
Head,-0.405055,0.3402486,2.450207,TRACKED
ShoulderLeft,-0.5279239,0.1139604,2.481973,TRACKED
ElbowLeft,-0.576987,-0.08956331,2.481756,TRACKED
WristLeft,-0.5856861,-0.2072452,2.310459,TRACKED
HandLeft,-0.5760691,-0.2324639,2.255003,TRACKED
ShoulderRight,-0.2144054,0.1506004,2.484832,TRACKED
ElbowRight,-0.09913851,-0.0520103,2.495706,TRACKED
WristRight,-0.04894154,-0.1812923,2.35797,TRACKED
HandRight,-0.03328299,-0.2270197,2.279937,TRACKED
HipLeft,-0.3933304,-0.4134792,2.511901,TRACKED
KneeLeft,-0.5253634,-0.2273719,2.231279,TRACKED
AnkleLeft,-0.4912018,-0.6502132,2.358569,TRACKED
FootLeft,-0.4825029,-0.6852896,2.235281,TRACKED
HipRight,-0.2482497,-0.4031468,2.518572,TRACKED
KneeRight,-0.06824034,-0.2050076,2.274682,TRACKED
AnkleRight,-0.1348173,-0.6043518,2.543694,TRACKED
FootRight,-0.1926028,-0.6732631,2.449501,TRACKED
SpineShoulder,-0.3720294,0.1414666,2.502326,TRACKED
HandTipLeft,-0.5953864,-0.2707731,2.183204,TRACKED
ThumbLeft,-0.5981259,-0.2170435,2.2446,TRACKED
HandTipRight,0.01566457,-0.2784698,2.242673,TRACKED
ThumbRight,-0.07391196,-0.2502456,2.236166,TRACKED
