ShoulderRight,0.5439318,0.5366198,2.421216,TRACKED
ElbowRight,0.5763972,0.3081371,2.451262,TRACKED
WristRight,0.5628419,0.1078463,2.372819,TRACKED
HandRight,0.5596983,0.03487293,2.330405,TRACKED
HipLeft,0.2602703,0.05875379,2.467696,TRACKED
KneeLeft,0.2171478,-0.2875714,2.537137,TRACKED
AnkleLeft,0.196953,-0.5395375,2.599259,TRACKED
FootLeft,0.2091048,-0.6342438,2.556763,INFERRED
HipRight,0.4092044,0.04689255,2.451753,TRACKED
KneeRight,0.4454085,-0.3058595,2.494607,TRACKED
AnkleRight,0.4480244,-0.5677196,2.559231,TRACKED
FootRight,0.4258386,-0.6224484,2.431538,INFERRED
SpineShoulder,0.3780525,0.5604604,2.437538,TRACKED
HandTipLeft,0.113826,-0.06723374,2.467651,TRACKED
ThumbLeft,0.1583336,0.003909399,2.436682,TRACKED
HandTipRight,0.5633899,-0.0343799,2.342438,TRACKED
ThumbRight,0.5358334,0.05841168,2.35375,TRACKED
SpineBase,0.337956,0.05308092,2.486109,TRACKED
SpineMid,0.3615409,0.3453925,2.46114,TRACKED
Neck,0.3830571,0.6305988,2.427452,TRACKED
Head,0.3931507,0.7560905,2.371906,TRACKED
ShoulderLeft,0.2029866,0.5586891,2.468005,TRACKED
ElbowLeft,0.1488348,0.3328594,2.493684,TRACKED
WristLeft,0.1233698,0.1026944,2.461703,TRACKED
HandLeft,0.1167421,0.004937611,2.453956,TRACKED
ShoulderRight,0.5436187,0.5362933,2.420862,TRACKED
ElbowRight,0.5763824,0.3079065,2.451163,TRACKED
WristRight,0.5633271,0.1045102,2.370373,TRACKED
HandRight,0.5621226,0.03299223,2.332006,TRACKED
HipLeft,0.2599032,0.05854014,2.467699,TRACKED
KneeLeft,0.2168066,-0.28778,2.537155,TRACKED
AnkleLeft,0.1969865,-0.5394901,2.599185,TRACKED
FootLeft,0.2084208,-0.6343222,2.556865,INFERRED
HipRight,0.4087855,0.04648636,2.451777,TRACKED
KneeRight,0.4454625,-0.3063475,2.493957,TRACKED
AnkleRight,0.4482658,-0.5676243,2.558226,TRACKED
FootRight,0.4260486,-0.6223509,2.430542,INFERRED
SpineShoulder,0.3780018,0.5603116,2.437454,TRACKED
HandTipLeft,0.1120998,-0.06813067,2.46516,TRACKED
ThumbLeft,0.1580012,0.002561662,2.436964,TRACKED
HandTipRight,0.5733997,-0.03652604,2.345528,TRACKED
ThumbRight,0.5469934,0.01675974,2.344143,TRACKED
SpineBase,0.3378025,0.05299416,2.486105,TRACKED
SpineMid,0.3613969,0.3451644,2.460999,TRACKED
Neck,0.3829661,0.6301343,2.427074,TRACKED
Head,0.3932124,0.7558821,2.371758,TRACKED
ShoulderLeft,0.2029702,0.5586184,2.467983,TRACKED
ElbowLeft,0.1487618,0.3328019,2.493659,TRACKED
WristLeft,0.1232834,0.102648,2.461587,TRACKED
HandLeft,0.116133,0.006101536,2.452327,TRACKED
ShoulderRight,0.5434956,0.5361617,2.420638,TRACKED
ElbowRight,0.5764105,0.3078209,2.451054,TRACKED
WristRight,0.5645362,0.1003076,2.367088,TRACKED
HandRight,0.5629947,0.03163943,2.329362,TRACKED
HipLeft,0.2597695,0.05846375,2.467644,TRACKED
KneeLeft,0.2141554,-0.2877096,2.536583,TRACKED
AnkleLeft,0.1970573,-0.5394096,2.599099,TRACKED
FootLeft,0.2082551,-0.6342055,2.556391,INFERRED
HipRight,0.4086053,0.04638411,2.451835,TRACKED
KneeRight,0.4457262,-0.3066617,2.492739,TRACKED
AnkleRight,0.4487814,-0.5674746,2.557382,TRACKED
FootRight,0.4264891,-0.6222154,2.429721,INFERRED
SpineShoulder,0.3778898,0.5599139,2.437145,TRACKED
HandTipLeft,0.1082411,-0.06276347,2.461896,TRACKED
ThumbLeft,0.1583228,0.003754198,2.43682,TRACKED
HandTipRight,0.5766847,-0.04585867,2.342425,TRACKED
ThumbRight,0.5562677,-0.01196852,2.339333,TRACKED
SpineBase,0.3377632,0.05287995,2.486152,TRACKED
SpineMid,0.3613813,0.3449688,2.460987,TRACKED
Neck,0.3830051,0.6298386,2.426986,TRACKED
Head,0.394006,0.7550766,2.370753,TRACKED
ShoulderLeft,0.2030634,0.5585286,2.467956,TRACKED
ElbowLeft,0.1487452,0.3327389,2.493633,TRACKED
WristLeft,0.1229415,0.102634,2.461436,TRACKED
HandLeft,0.1153068,0.003399146,2.455932,TRACKED
ShoulderRight,0.5434569,0.5359647,2.42043,TRACKED
ElbowRight,0.5771589,0.3076729,2.450437,TRACKED
WristRight,0.5660911,0.09903822,2.36609,TRACKED
HandRight,0.5647322,0.0384276,2.328873,TRACKED
HipLeft,0.2597434,0.05837725,2.467692,TRACKED
KneeLeft,0.2138293,-0.2878004,2.536486,TRACKED
AnkleLeft,0.1972064,-0.5388897,2.598935,TRACKED
FootLeft,0.2078574,-0.6338867,2.556975,INFERRED
HipRight,0.4085557,0.04624137,2.451886,TRACKED
KneeRight,0.4457268,-0.3071556,2.491032,TRACKED
AnkleRight,0.4489626,-0.5673752,2.556822,TRACKED
FootRight,0.4266046,-0.6221178,2.429175,INFERRED
SpineShoulder,0.377912,0.5596431,2.437078,TRACKED
HandTipLeft,0.1089196,-0.06805529,2.463338,TRACKED
ThumbLeft,0.1504935,-0.02025806,2.443143,TRACKED
HandTipRight,0.5699975,-0.01381263,2.322323,TRACKED
ThumbRight,0.5490155,0.02312447,2.339889,TRACKED
SpineBase,0.3376105,0.05248286,2.486341,TRACKED
SpineMid,0.3613603,0.344698,2.461014,TRACKED
Neck,0.3830854,0.6296395,2.426918,TRACKED
Head,0.3947557,0.7544656,2.370183,TRACKED
ShoulderLeft,0.20317,0.5583947,2.468045,TRACKED
ElbowLeft,0.1487879,0.3326656,2.493981,TRACKED
WristLeft,0.1228597,0.1025933,2.461612,TRACKED
HandLeft,0.1159381,0.004312847,2.457642,TRACKED
ShoulderRight,0.5436844,0.5357013,2.420199,TRACKED
ElbowRight,0.5784578,0.3075641,2.450086,TRACKED
WristRight,0.5685509,0.1000223,2.366128,TRACKED
HandRight,0.5703526,0.03706733,2.324935,TRACKED
HipLeft,0.2596035,0.05805982,2.467976,TRACKED
KneeLeft,0.213012,-0.2881378,2.536399,TRACKED
AnkleLeft,0.1976906,-0.5398216,2.599015,TRACKED
FootLeft,0.2065371,-0.6349167,2.556457,INFERRED
HipRight,0.4083908,0.04574354,2.451991,TRACKED
KneeRight,0.4456894,-0.3079104,2.489739,TRACKED
AnkleRight,0.4491957,-0.5673328,2.555941,TRACKED
FootRight,0.4267383,-0.6220788,2.428317,INFERRED
SpineShoulder,0.3779666,0.5594316,2.437032,TRACKED
HandTipLeft,0.1097993,-0.06636249,2.468512,TRACKED
ThumbLeft,0.1563571,0.007647752,2.445077,TRACKED
HandTipRight,0.5691962,-0.01558901,2.318071,TRACKED
ThumbRight,0.5708311,-0.03108266,2.334,TRACKED
SpineBase,0.3376128,0.0523173,2.486444,TRACKED
SpineMid,0.361958,0.3441421,2.461046,TRACKED
Neck,0.3851945,0.6283678,2.426703,TRACKED
Head,0.3961903,0.7536601,2.369378,TRACKED
ShoulderLeft,0.2039426,0.558137,2.467968,TRACKED
ElbowLeft,0.1490324,0.3325532,2.494009,TRACKED
WristLeft,0.1226066,0.102508,2.461917,TRACKED
HandLeft,0.1145682,0.004247087,2.458377,TRACKED
ShoulderRight,0.5445942,0.5348915,2.419833,TRACKED
ElbowRight,0.5811215,0.30705,2.449675,TRACKED
WristRight,0.5714728,0.09897549,2.365672,TRACKED
HandRight,0.5759671,0.02854208,2.328161,TRACKED
HipLeft,0.2596142,0.05799771,2.468047,TRACKED
KneeLeft,0.21302,-0.2882147,2.536415,TRACKED
AnkleLeft,0.1976004,-0.5397776,2.598942,TRACKED
FootLeft,0.2064935,-0.6348126,2.556072,INFERRED
HipRight,0.4083834,0.04542661,2.452138,TRACKED
KneeRight,0.4464501,-0.3088025,2.486382,TRACKED
AnkleRight,0.449312,-0.5672162,2.554776,TRACKED
FootRight,0.4267654,-0.6219559,2.427166,INFERRED
SpineShoulder,0.3796086,0.558359,2.436897,TRACKED
HandTipLeft,0.1023908,-0.0641368,2.465072,TRACKED
ThumbLeft,0.1539835,-0.006970341,2.448314,TRACKED
HandTipRight,0.5888162,-0.0461215,2.337413,TRACKED
ThumbRight,0.5828235,-0.05008514,2.3315,TRACKED
SpineBase,0.337642,0.05218452,2.486368,TRACKED
SpineMid,0.3627617,0.3436745,2.460591,TRACKED
Neck,0.387455,0.627575,2.42564,TRACKED
Head,0.4002496,0.7521556,2.367427,TRACKED
ShoulderLeft,0.2070995,0.5578157,2.467339,TRACKED
ElbowLeft,0.1497835,0.3328948,2.493785,TRACKED
WristLeft,0.1227422,0.102893,2.461939,TRACKED
HandLeft,0.1143799,0.004386666,2.457862,TRACKED
ShoulderRight,0.5469576,0.5340173,2.418933,TRACKED
ElbowRight,0.5853019,0.3064218,2.448323,TRACKED
WristRight,0.5766579,0.09832087,2.363922,TRACKED
HandRight,0.5824749,0.03494042,2.316335,TRACKED
HipLeft,0.259652,0.05794393,2.467998,TRACKED
KneeLeft,0.2128715,-0.2882252,2.536431,TRACKED
AnkleLeft,0.1975887,-0.539667,2.598968,TRACKED
FootLeft,0.2059042,-0.6348513,2.556616,INFERRED
HipRight,0.4083967,0.04518846,2.452037,TRACKED
KneeRight,0.4467904,-0.309695,2.482431,TRACKED
AnkleRight,0.4491394,-0.5670841,2.552627,TRACKED
FootRight,0.4264697,-0.6218476,2.425057,INFERRED
SpineShoulder,0.3814712,0.557634,2.435994,TRACKED
HandTipLeft,0.1095771,-0.06614193,2.468902,TRACKED
ThumbLeft,0.1517424,-0.01969029,2.452273,TRACKED
HandTipRight,0.5839673,-0.007581105,2.299187,TRACKED
ThumbRight,0.5563849,0.03362684,2.321563,TRACKED
SpineBase,0.3378812,0.05174858,2.486432,TRACKED
SpineMid,0.3645621,0.3425727,2.460228,TRACKED
Neck,0.3915412,0.6258752,2.424557,TRACKED
Head,0.4046772,0.7503095,2.366349,TRACKED
ShoulderLeft,0.2117269,0.5570718,2.46677,TRACKED
ElbowLeft,0.1516097,0.3329905,2.49386,TRACKED
WristLeft,0.1229662,0.1031672,2.462131,TRACKED
HandLeft,0.114986,0.00578538,2.459386,TRACKED
ShoulderRight,0.5513423,0.5325165,2.418008,TRACKED
ElbowRight,0.5900752,0.3052129,2.448501,TRACKED
WristRight,0.5819936,0.09718154,2.36134,TRACKED
HandRight,0.5870017,0.02763124,2.328107,TRACKED
HipLeft,0.2599041,0.05769295,2.468241,TRACKED
KneeLeft,0.2128192,-0.288485,2.536502,TRACKED
AnkleLeft,0.1970288,-0.5385848,2.59842,TRACKED
FootLeft,0.2078898,-0.6338798,2.558567,INFERRED
HipRight,0.4086677,0.04444827,2.451878,TRACKED
KneeRight,0.4475518,-0.3108524,2.479424,TRACKED
AnkleRight,0.4489716,-0.5659394,2.549508,TRACKED
FootRight,0.4261746,-0.6207306,2.421976,INFERRED
SpineShoulder,0.3849648,0.5560649,2.435103,TRACKED
HandTipLeft,0.10915,-0.06431834,2.466736,TRACKED
ThumbLeft,0.1512795,-0.004071205,2.449337,TRACKED
HandTipRight,0.602055,-0.04903891,2.332731,TRACKED
ThumbRight,0.6008652,-0.02998692,2.332167,TRACKED
SpineBase,0.3394289,0.05067907,2.486175,TRACKED
SpineMid,0.3689834,0.3407593,2.458876,TRACKED
Neck,0.3985965,0.6237382,2.422025,TRACKED
Head,0.4117299,0.7482105,2.363473,TRACKED
ShoulderLeft,0.218138,0.5553527,2.464849,TRACKED
ElbowLeft,0.1551386,0.3324577,2.494106,TRACKED
WristLeft,0.1234445,0.1030766,2.461943,TRACKED
HandLeft,0.1148961,0.005805511,2.458156,TRACKED
ShoulderRight,0.5569333,0.5308457,2.417285,TRACKED
ElbowRight,0.595733,0.3035964,2.447924,TRACKED
WristRight,0.5893396,0.09739628,2.359441,TRACKED
HandRight,0.5971335,0.03466757,2.309466,TRACKED
HipLeft,0.2613518,0.05690245,2.468166,TRACKED
KneeLeft,0.2125314,-0.2891322,2.536125,TRACKED
AnkleLeft,0.1971389,-0.5384186,2.597927,TRACKED
FootLeft,0.1771555,-0.5936075,2.470027,TRACKED
HipRight,0.4102898,0.04314721,2.451441,TRACKED
KneeRight,0.4487506,-0.3128155,2.475091,TRACKED
AnkleRight,0.4490291,-0.5655379,2.547086,TRACKED
FootRight,0.4265731,-0.620436,2.419559,INFERRED
SpineShoulder,0.3914167,0.5539782,2.432858,TRACKED
HandTipLeft,0.1086695,-0.06419133,2.471085,TRACKED
ThumbLeft,0.1539362,1.079281E-05,2.453826,TRACKED
HandTipRight,0.5976325,-0.003335886,2.287004,TRACKED
ThumbRight,0.5687999,0.02990792,2.312294,TRACKED
SpineBase,0.341378,0.04952312,2.48578,TRACKED
SpineMid,0.3735074,0.3389676,2.457819,TRACKED
Neck,0.4051985,0.6215685,2.420553,TRACKED
Head,0.4188302,0.7458911,2.36213,TRACKED
ShoulderLeft,0.2243985,0.5548382,2.464375,TRACKED
ElbowLeft,0.1583927,0.3328307,2.493774,TRACKED
WristLeft,0.1241477,0.1037788,2.461908,TRACKED
HandLeft,0.115284,0.005792425,2.458138,TRACKED
ShoulderRight,0.5632337,0.5281473,2.41529,TRACKED
ElbowRight,0.6063048,0.3017089,2.445704,TRACKED
WristRight,0.5970861,0.09239621,2.354513,TRACKED
HandRight,0.6027554,0.02410772,2.318956,TRACKED
HipLeft,0.2631918,0.05612276,2.468163,TRACKED
KneeLeft,0.2131938,-0.2898903,2.535634,TRACKED
AnkleLeft,0.1968597,-0.5383717,2.597491,TRACKED
FootLeft,0.1763918,-0.5935459,2.469668,TRACKED
HipRight,0.4123622,0.04161322,2.450614,TRACKED
KneeRight,0.4513769,-0.3149545,2.469587,TRACKED
AnkleRight,0.4556671,-0.5602136,2.536585,TRACKED
FootRight,0.4057077,-0.637995,2.550131,TRACKED
SpineShoulder,0.3975412,0.5518929,2.431468,TRACKED
HandTipLeft,0.1065729,-0.06275823,2.464619,TRACKED
ThumbLeft,0.1531772,0.002054723,2.455652,TRACKED
HandTipRight,0.6137062,-0.05499342,2.3291,TRACKED
ThumbRight,0.6165552,-0.04297473,2.3256,TRACKED
SpineBase,0.3441831,0.04846722,2.486342,TRACKED
SpineMid,0.3797151,0.3375644,2.458,TRACKED
Neck,0.4148308,0.6199685,2.420316,TRACKED
Head,0.4289825,0.7436376,2.360693,TRACKED
ShoulderLeft,0.232997,0.553829,2.46482,TRACKED
ElbowLeft,0.1633472,0.3330674,2.494946,TRACKED
WristLeft,0.1252072,0.104687,2.462486,TRACKED
HandLeft,0.1139828,0.008561399,2.459687,TRACKED
ShoulderRight,0.5716099,0.526499,2.414713,TRACKED
ElbowRight,0.6184681,0.3012489,2.446927,TRACKED
WristRight,0.6085202,0.09718809,2.353517,TRACKED
HandRight,0.6162382,0.03334812,2.308377,TRACKED
HipLeft,0.266084,0.05539615,2.469089,TRACKED
KneeLeft,0.2140548,-0.290647,2.535464,TRACKED
AnkleLeft,0.1963786,-0.5404146,2.597096,TRACKED
FootLeft,0.175585,-0.5955316,2.469314,TRACKED
HipRight,0.4150617,0.04030448,2.450873,TRACKED
KneeRight,0.4530614,-0.3167453,2.467095,TRACKED
AnkleRight,0.4562905,-0.5608366,2.534525,TRACKED
FootRight,0.4048513,-0.6305402,2.560826,TRACKED
SpineShoulder,0.4063112,0.5503372,2.431337,TRACKED
HandTipLeft,0.09651819,-0.05572469,2.465574,TRACKED
ThumbLeft,0.1518977,-0.001868472,2.452616,TRACKED
HandTipRight,0.6253227,-0.04240419,2.317705,TRACKED
ThumbRight,0.5944231,0.05628583,2.33375,TRACKED
SpineBase,0.3480208,0.04696864,2.486014,TRACKED
SpineMid,0.3861915,0.3356172,2.456874,TRACKED
Neck,0.4232009,0.6176673,2.418553,TRACKED
Head,0.4407114,0.7410816,2.35839,TRACKED
ShoulderLeft,0.242617,0.5525498,2.463374,TRACKED
ElbowLeft,0.1696918,0.333122,2.494946,TRACKED
WristLeft,0.1267286,0.1056164,2.462234,TRACKED
HandLeft,0.1154884,0.007448087,2.454993,TRACKED
ShoulderRight,0.5807048,0.5243994,2.412647,TRACKED
ElbowRight,0.6324463,0.3003153,2.44483,TRACKED
WristRight,0.6219292,0.08971299,2.347327,TRACKED
HandRight,0.6250193,0.02436376,2.304901,TRACKED
HipLeft,0.2697615,0.05445699,2.469064,TRACKED
KneeLeft,0.2150696,-0.2914233,2.534646,TRACKED
AnkleLeft,0.196448,-0.5401391,2.595336,TRACKED
FootLeft,0.1754313,-0.5952809,2.467607,TRACKED
HipRight,0.4189857,0.03828821,2.450256,TRACKED
KneeRight,0.4564924,-0.3192853,2.462612,TRACKED
AnkleRight,0.456726,-0.5608022,2.530833,TRACKED
FootRight,0.4053896,-0.6278844,2.560883,INFERRED
SpineShoulder,0.4142632,0.5481225,2.429723,TRACKED
HandTipLeft,0.107011,-0.06133796,2.470316,TRACKED
ThumbLeft,0.15153,0.002762495,2.447479,TRACKED
HandTipRight,0.6294557,-0.05578244,2.306113,TRACKED
ThumbRight,0.6251246,-0.02022267,2.313167,TRACKED
SpineBase,0.352163,0.04556979,2.485222,TRACKED
SpineMid,0.3952765,0.3331841,2.454764,TRACKED
Neck,0.4379258,0.6139678,2.415009,TRACKED
Head,0.4536136,0.737739,2.354572,TRACKED
ShoulderLeft,0.2550176,0.5509869,2.460476,TRACKED
ElbowLeft,0.1771076,0.3335522,2.493477,TRACKED
WristLeft,0.128834,0.1070721,2.46101,TRACKED
HandLeft,0.1182504,0.008740971,2.451273,TRACKED
ShoulderRight,0.5928103,0.5204828,2.409269,TRACKED
ElbowRight,0.6463444,0.2972738,2.442,TRACKED
WristRight,0.6351293,0.09130414,2.340549,TRACKED
HandRight,0.6365132,0.02790268,2.301599,TRACKED
HipLeft,0.2738865,0.05362551,2.467961,TRACKED
KneeLeft,0.2182702,-0.2928042,2.531093,TRACKED
AnkleLeft,0.1928379,-0.563203,2.599772,TRACKED
FootLeft,0.2272323,-0.6391621,2.524154,INFERRED
HipRight,0.4230769,0.03638467,2.449816,TRACKED
KneeRight,0.4586025,-0.3217776,2.458884,TRACKED
AnkleRight,0.457622,-0.5635253,2.528728,TRACKED
FootRight,0.4338425,-0.6184338,2.401451,TRACKED
SpineShoulder,0.4275135,0.544764,2.42655,TRACKED
HandTipLeft,0.110291,-0.0553383,2.465605,TRACKED
